OrderDetailID,OrderID,ProductID,Quantity,TotalAmount
2933,1944,208,4,16419.72
2934,395,312,7,14604.1
2935,1791,193,2,7547.66
2936,298,196,10,40692.0
2937,721,415,7,3513.58
2938,1854,233,8,35845.84
2939,2405,79,7,5556.6
2940,1331,19,6,2665.68
2941,2843,396,3,2286.57
2942,74,339,9,26324.28
2943,2023,342,7,18791.22
2944,137,31,10,7760.9
2945,2791,224,4,2990.72
2946,521,337,3,10087.62
2947,2993,389,4,7827.96
2948,1760,439,1,1497.54
2949,1597,454,4,5981.48
2950,1073,410,5,21833.9
2951,2387,27,2,8747.12
2952,1323,239,7,30772.84
2953,1993,198,9,2966.85
2954,553,192,3,1547.49
2955,1498,78,2,798.94
2956,2626,423,3,9192.36
2957,1811,85,6,27176.16
2958,1911,442,6,14989.26
2959,347,259,1,2684.48
2960,1868,374,9,15217.83
2961,2728,274,3,14407.32
2962,2212,235,2,1447.5
2963,1324,490,10,47906.8
2964,2267,144,9,15848.82
2965,814,380,7,19209.82
2966,1642,478,7,22860.32
2967,194,58,7,30994.18
2968,357,2,2,5551.04
2969,966,353,5,2846.75
2970,57,201,6,9181.92
2971,2010,105,5,3537.45
2972,1279,479,6,2727.48
2973,914,287,9,7117.38
2974,952,160,3,2168.52
2975,1920,500,8,19915.52
2976,1351,149,6,23553.9
2977,2877,273,8,17573.92
2978,50,411,1,3972.62
2979,152,244,5,1860.75
2980,148,286,7,29928.92
2981,797,359,10,39767.8
2982,1194,42,2,344.04
2983,2527,299,7,16242.8
2984,2318,183,10,33261.9
2985,2790,363,10,1540.6
2986,1941,464,6,5236.2
2987,965,460,1,3352.76
2988,171,229,1,3821.36
2989,533,432,5,24828.25
2990,2398,110,1,4051.65
2991,1264,272,10,527.6
2992,1658,453,4,10459.52
2993,2945,130,8,30710.64
2994,1778,252,8,39729.12
2995,603,337,10,33625.4
2996,732,428,4,7032.32
2997,2557,7,1,771.19
2998,1508,238,2,5093.06
2999,1812,337,9,30262.86
3000,340,185,1,4640.33
3001,1294,290,3,10466.7
3002,242,111,6,9605.76
3003,2262,247,10,35030.1
3004,2836,122,6,9553.8
3005,871,340,6,11971.2
3006,2469,292,4,8359.24
3007,87,367,6,25741.2
3008,1650,29,5,12286.65
3009,2305,474,2,9879.7
3010,2291,385,6,21977.22
3011,2209,396,6,4573.14
3012,2828,316,10,46952.4
3013,1113,287,7,5535.74
3014,880,254,9,23359.68
3015,1561,420,10,47215.5
3016,2277,116,3,7628.16
3017,794,56,3,9467.67
3018,2118,391,7,31728.76
3019,1198,15,6,26058.42
3020,1571,496,9,18862.11
3021,2551,303,7,24299.8
3022,986,29,7,17201.31
3023,2736,260,5,23852.45
3024,1390,69,9,6738.75
3025,390,451,3,7963.89
3026,949,456,9,4005.9
3027,1902,370,7,2998.66
3028,978,9,2,9099.98
3029,665,206,3,11376.99
3030,353,355,8,38692.48
3031,1081,29,6,14743.98
3032,310,9,8,36399.92
3033,1127,338,10,38402.5
3034,1315,351,10,36509.5
3035,2418,331,6,23518.44
3036,373,366,2,8923.22
3037,2532,110,4,16206.6
3038,1097,331,4,15678.96
3039,1067,167,9,30156.66
3040,1585,206,10,37923.3
3041,2821,406,2,8215.76
3042,263,2,7,19428.64
3043,2666,500,9,22404.96
3044,1643,319,4,19301.92
3045,164,492,2,4289.34
3046,2275,234,5,840.7
3047,1470,248,7,30125.9
3048,2528,197,2,7930.92
3049,2048,96,8,4762.32
3050,276,120,2,2682.18
3051,390,224,5,3738.4
3052,1313,459,8,31222.56
3053,725,426,8,21911.84
3054,3000,82,3,11456.91
3055,890,310,3,1372.68
3056,2669,25,8,23178.56
3057,2313,149,7,27479.55
3058,1163,117,2,2013.26
3059,2969,346,1,3298.95
3060,2701,430,5,9750.45
3061,1790,9,8,36399.92
3062,287,385,4,14651.48
3063,219,23,10,10855.3
3064,998,365,3,14848.35
3065,2919,472,5,7698.35
3066,540,253,3,11865.12
3067,44,78,3,1198.41
3068,274,171,5,10244.4
3069,2633,455,4,13371.6
3070,398,316,5,23476.2
3071,1490,239,6,26376.72
3072,1508,232,3,11969.22
3073,2019,153,10,10326.0
3074,955,385,5,18314.35
3075,1010,461,10,18825.5
3076,1847,3,2,5444.08
3077,568,492,8,17157.36
3078,2693,169,7,30143.4
3079,476,55,8,13793.04
3080,418,23,2,2171.06
3081,1126,476,4,2137.4
3082,2944,216,4,13881.28
3083,1008,34,8,20312.08
3084,2615,341,1,3038.82
3085,1384,310,9,4118.04
3086,870,74,10,43871.8
3087,607,255,9,28406.52
3088,2004,424,2,7246.58
3089,36,196,4,16276.8
3090,2378,136,4,7300.56
3091,1559,81,9,27420.93
3092,303,115,4,8952.12
3093,2213,129,4,1898.04
3094,2503,57,2,4770.98
3095,2019,406,5,20539.4
3096,2494,488,9,3698.64
3097,1453,25,2,5794.64
3098,2446,181,7,20546.54
3099,2927,384,8,15886.64
3100,2035,488,4,1643.84
3101,1698,78,7,2796.29
3102,1199,225,5,5450.45
3103,173,304,4,524.08
3104,1114,317,5,12975.35
3105,433,386,1,981.23
3106,597,418,8,38072.72
3107,969,492,2,4289.34
3108,1742,488,8,3287.68
3109,334,156,7,30128.42
3110,844,54,9,20318.31
3111,511,24,6,14442.12
3112,1107,343,6,25715.34
3113,1048,461,10,18825.5
3114,808,3,5,13610.2
3115,493,169,1,4306.2
3116,1740,179,1,2546.78
3117,2542,229,10,38213.6
3118,665,432,5,24828.25
3119,1037,199,7,9596.51
3120,1912,370,5,2141.9
3121,1242,411,5,19863.1
3122,1555,387,1,2094.23
3123,2757,91,2,5139.06
3124,2907,411,5,19863.1
3125,2791,21,8,23059.28
3126,468,185,4,18561.32
3127,2676,176,9,4798.44
3128,2681,152,9,30328.38
3129,2850,193,3,11321.49
3130,1051,31,10,7760.9
3131,868,110,1,4051.65
3132,2116,422,9,39634.92
3133,709,427,4,7318.72
3134,2950,181,3,8805.66
3135,2959,439,9,13477.86
3136,326,60,5,3237.9
3137,1575,90,2,275.4
3138,537,184,9,32922.0
3139,1446,397,3,3921.12
3140,302,240,8,3509.6
3141,2371,2,10,27755.2
3142,1120,207,7,6115.48
3143,204,264,2,8570.42
3144,1460,212,9,20253.15
3145,1914,229,5,19106.8
3146,773,456,4,1780.4
3147,544,391,3,13598.04
3148,1882,434,4,18442.2
3149,2613,202,4,18898.72
3150,2513,167,2,6701.48
3151,581,284,1,3172.04
3152,2972,492,10,21446.7
3153,2164,257,6,4919.82
3154,1830,394,10,779.4
3155,288,144,1,1760.98
3156,507,178,9,37736.64
3157,420,35,4,19207.0
3158,2261,378,9,15239.97
3159,622,48,8,19488.0
3160,2505,122,2,3184.6
3161,2316,163,1,4316.56
3162,649,19,10,4442.8
3163,461,437,4,9871.4
3164,1520,413,9,18787.86
3165,346,425,7,22087.1
3166,1078,88,9,44271.36
3167,858,472,7,10777.69
3168,2879,44,10,2571.3
3169,1727,215,10,27838.4
3170,1954,488,3,1232.88
3171,13,493,3,6295.71
3172,1822,87,2,1325.72
3173,851,218,5,12284.45
3174,1321,69,6,4492.5
3175,838,76,8,27283.6
3176,543,156,9,38736.54
3177,2322,52,5,17260.25
3178,525,273,9,19770.66
3179,1784,256,10,48828.5
3180,1261,494,2,1763.8
3181,1260,87,4,2651.44
3182,1681,233,2,8961.46
3183,769,31,6,4656.54
3184,2520,376,5,6793.3
3185,2637,295,6,7677.36
3186,771,111,1,1600.96
3187,409,306,3,12879.3
3188,433,412,3,3980.58
3189,2717,305,7,7440.23
3190,51,201,6,9181.92
3191,1366,110,2,8103.3
3192,1833,164,9,36496.44
3193,147,162,2,9001.6
3194,2398,211,4,18235.44
3195,2119,152,9,30328.38
3196,189,83,6,5487.18
3197,2239,12,2,2816.56
3198,2164,470,1,4798.04
3199,1040,137,8,16390.4
3200,2436,282,7,12155.78
3201,2641,435,3,5653.83
3202,1464,309,3,8785.17
3203,2352,78,8,3195.76
3204,2633,343,1,4285.89
3205,2437,276,4,3184.36
3206,1717,437,1,2467.85
3207,1084,127,1,1054.07
3208,1500,461,9,16942.95
3209,145,10,3,10197.51
3210,432,290,10,34889.0
3211,556,151,7,23488.15
3212,1989,497,2,2488.1
3213,210,175,9,39068.28
3214,739,173,7,34735.19
3215,2595,188,4,15199.12
3216,1862,150,6,6350.76
3217,2039,113,9,33645.69
3218,2399,352,9,32439.96
3219,1919,8,2,5417.94
3220,181,27,5,21867.8
3221,2738,42,3,516.06
3222,869,345,4,14332.24
3223,2821,135,1,4128.85
3224,1422,288,6,20702.04
3225,830,211,1,4558.86
3226,1378,346,7,23092.65
3227,1245,353,5,2846.75
3228,2264,382,4,8945.08
3229,858,377,6,6848.1
3230,1701,124,7,29460.76
3231,1479,94,3,9769.26
3232,2692,147,10,5663.6
3233,1864,460,6,20116.56
3234,811,370,2,856.76
3235,1337,365,8,39595.6
3236,465,97,4,4507.56
3237,1654,105,4,2829.96
3238,2518,328,5,5050.75
3239,101,6,5,14149.3
3240,147,342,3,8053.38
3241,1383,466,1,4313.81
3242,1349,366,5,22308.05
3243,592,60,3,1942.74
3244,399,317,3,7785.21
3245,2501,273,6,13180.44
3246,2755,412,2,2653.72
3247,314,345,1,3583.06
3248,2294,439,4,5990.16
3249,906,258,4,19538.56
3250,884,376,7,9510.62
3251,543,222,7,4929.05
3252,2286,61,9,19075.32
3253,2213,205,9,8972.46
3254,2009,1,10,45636.6
3255,1937,379,8,5941.44
3256,1851,101,3,9989.04
3257,2358,78,10,3994.7
3258,1279,162,7,31505.6
3259,2899,155,9,18751.68
3260,333,213,1,4467.55
3261,2956,466,5,21569.05
3262,2594,73,3,7325.34
3263,2313,47,1,4983.0
3264,2071,451,8,21237.04
3265,46,198,9,2966.85
3266,1635,141,6,10218.24
3267,1837,302,7,22018.5
3268,148,15,2,8686.14
3269,1067,405,4,10984.8
3270,516,343,9,38573.01
3271,2457,393,8,9659.68
3272,483,77,7,24636.71
3273,1666,473,7,26046.65
3274,1518,120,6,8046.54
3275,979,72,8,11996.64
3276,1791,478,5,16328.8
3277,1948,100,8,34181.44
3278,1410,300,4,16346.72
3279,1909,16,6,5094.78
3280,530,213,6,26805.3
3281,2793,469,5,7266.65
3282,103,424,5,18116.45
3283,2819,130,10,38388.3
3284,2238,104,5,19767.1
3285,611,93,7,18998.28
3286,1223,450,7,5697.23
3287,1369,232,3,11969.22
3288,314,331,8,31357.92
3289,1707,138,9,41775.75
3290,1217,263,9,37723.86
3291,130,59,9,10184.31
3292,2715,40,1,1538.28
3293,1184,50,8,20704.0
3294,646,167,9,30156.66
3295,128,141,2,3406.08
3296,1889,419,4,1008.12
3297,2439,123,6,20649.3
3298,2623,463,1,468.98
3299,1952,280,9,29922.57
3300,2131,335,10,24486.9
3301,1387,161,2,9861.42
3302,452,346,4,13195.8
3303,1236,355,5,24182.8
3304,999,194,2,7452.34
3305,2238,422,2,8807.76
3306,213,13,7,7220.15
3307,1297,41,3,8571.03
3308,334,202,10,47246.8
3309,2618,139,7,2839.55
3310,2082,80,9,36522.09
3311,1563,25,5,14486.6
3312,1188,364,1,108.04
3313,1247,302,3,9436.5
3314,1585,47,6,29898.0
3315,604,370,6,2570.28
3316,1433,330,6,23228.46
3317,940,369,7,30365.09
3318,2458,151,7,23488.15
3319,547,335,10,24486.9
3320,833,338,5,19201.25
3321,1332,100,6,25636.08
3322,2832,88,8,39352.32
3323,2592,328,7,7071.05
3324,2754,276,10,7960.9
3325,1622,326,3,6052.56
3326,2392,240,1,438.7
3327,821,440,10,31144.5
3328,1983,305,5,5314.45
3329,1385,243,5,5325.95
3330,8,333,6,13033.74
3331,2668,93,5,13570.2
3332,337,192,3,1547.49
3333,1163,349,4,12828.08
3334,2911,282,10,17365.4
3335,1168,403,10,9640.9
3336,314,280,2,6649.46
3337,1189,331,5,19598.7
3338,1312,51,10,4442.1
3339,1198,90,2,275.4
3340,1891,354,1,1009.04
3341,1802,120,10,13410.9
3342,359,15,7,30401.49
3343,2092,221,4,3705.84
3344,2314,324,2,6275.1
3345,2218,424,6,21739.74
3346,135,206,8,30338.64
3347,1614,289,10,37279.4
3348,2324,91,9,23125.77
3349,2345,452,3,3162.81
3350,365,90,3,413.1
3351,1472,478,4,13063.04
3352,870,373,9,8273.43
3353,1664,332,10,7193.9
3354,714,433,4,7442.32
3355,19,484,2,1892.68
3356,992,350,10,47724.0
3357,1808,421,4,14798.92
3358,811,414,1,1723.88
3359,1982,286,8,34204.48
3360,2246,19,4,1777.12
3361,2533,148,4,13515.52
3362,2544,90,8,1101.6
3363,311,229,10,38213.6
3364,1919,360,10,41768.8
3365,1386,453,7,18304.16
3366,2656,435,9,16961.49
3367,73,341,3,9116.46
3368,1417,334,3,1054.11
3369,801,362,9,17437.5
3370,858,314,4,18396.8
3371,677,359,3,11930.34
3372,1911,169,9,38755.8
3373,877,131,10,46646.2
3374,2872,104,3,11860.26
3375,719,137,4,8195.2
3376,2438,209,5,12302.2
3377,1027,184,5,18290.0
3378,2081,156,4,17216.24
3379,2637,457,5,3523.55
3380,1842,279,7,33345.41
3381,1419,58,3,13283.22
3382,2999,59,5,5657.95
3383,194,376,5,6793.3
3384,287,70,5,13081.95
3385,1778,162,4,18003.2
3386,2538,374,10,16908.7
3387,1862,186,3,1714.41
3388,1913,438,5,1593.95
3389,2123,128,7,30994.04
3390,2970,220,10,26447.2
3391,1585,169,3,12918.6
3392,2524,36,5,10485.3
3393,2263,429,6,27484.62
3394,1716,254,1,2595.52
3395,981,104,10,39534.2
3396,1985,80,10,40580.1
3397,1505,50,5,12940.0
3398,2662,235,1,723.75
3399,615,61,5,10597.4
3400,473,418,7,33313.63
3401,440,460,6,20116.56
3402,317,472,9,13857.03
3403,2875,442,7,17487.47
3404,2209,89,7,29806.42
3405,2594,443,9,22030.2
3406,2900,299,7,16242.8
3407,223,112,10,1042.0
3408,1678,482,9,14159.79
3409,1045,41,8,22856.08
3410,2954,280,7,23273.11
3411,908,227,6,10223.04
3412,904,157,10,6218.4
3413,1428,424,1,3623.29
3414,2468,29,2,4914.66
3415,2747,229,9,34392.24
3416,109,288,2,6900.68
3417,2019,477,7,23561.79
3418,269,260,10,47704.9
3419,1939,244,3,1116.45
3420,821,279,8,38109.04
3421,482,127,9,9486.63
3422,2994,45,1,3404.71
3423,721,481,10,8841.5
3424,2350,181,6,17611.32
3425,740,288,3,10351.02
3426,2261,32,6,8156.1
3427,2282,169,8,34449.6
3428,111,383,3,6083.37
3429,2718,128,6,26566.32
3430,678,90,4,550.8
3431,2142,37,8,16787.28
3432,184,279,6,28581.78
3433,569,12,2,2816.56
3434,2407,152,7,23588.74
3435,2875,435,8,15076.88
3436,2603,243,8,8521.52
3437,1375,166,10,31933.8
3438,2797,394,5,389.7
3439,1704,343,6,25715.34
3440,1368,354,7,7063.28
3441,2729,169,10,43062.0
3442,1854,421,6,22198.38
3443,2591,130,3,11516.49
3444,1243,249,8,34582.72
3445,641,402,2,2491.6
3446,1281,74,2,8774.36
3447,488,31,2,1552.18
3448,1714,444,4,1578.12
3449,2088,454,9,13458.33
3450,2651,204,1,949.77
3451,473,234,4,672.56
3452,1294,101,10,33296.8
3453,2436,64,8,36263.92
3454,2175,472,1,1539.67
3455,90,47,8,39864.0
3456,1541,483,8,39909.76
3457,924,246,7,31794.84
3458,109,308,10,37237.8
3459,514,272,3,158.28
3460,333,359,8,31814.24
3461,1820,364,10,1080.4
3462,1926,385,5,18314.35
3463,1015,431,2,731.42
3464,2046,405,3,8238.6
3465,1257,113,3,11215.23
3466,1610,274,2,9604.88
3467,2758,331,10,39197.4
3468,1498,330,2,7742.82
3469,589,318,10,20825.8
3470,1707,397,3,3921.12
3471,922,192,2,1031.66
3472,2501,75,5,2402.6
3473,2843,178,5,20964.8
3474,2399,381,6,12251.94
3475,1638,437,4,9871.4
3476,2816,74,8,35097.44
3477,1226,57,8,19083.92
3478,1217,407,8,4513.2
3479,34,145,3,6772.47
3480,2046,357,7,5847.73
3481,661,285,2,7604.34
3482,2436,434,3,13831.65
3483,2164,395,5,19482.7
3484,1034,347,3,14810.55
3485,1408,133,1,2338.75
3486,330,70,3,7849.17
3487,1210,144,6,10565.88
3488,974,368,4,666.0
3489,567,285,7,26615.19
3490,2502,273,2,4393.48
3491,2617,170,10,19045.8
3492,693,139,9,3650.85
3493,2804,31,4,3104.36
3494,480,315,5,19277.65
3495,465,400,10,11372.8
3496,16,204,7,6648.39
3497,1502,492,7,15012.69
3498,2731,238,3,7639.59
3499,951,10,1,3399.17
3500,2110,57,3,7156.47
3501,1389,226,5,17988.65
3502,523,160,1,722.84
3503,283,194,7,26083.19
3504,619,132,3,2803.95
3505,937,172,10,41714.3
3506,1482,345,9,32247.54
3507,1374,222,4,2816.6
3508,322,236,7,21193.41
3509,236,442,8,19985.68
3510,678,79,7,5556.6
3511,2991,143,6,4268.82
3512,1355,93,10,27140.4
3513,506,385,2,7325.74
3514,2643,286,3,12826.68
3515,542,408,1,3957.15
3516,2922,292,7,14628.67
3517,669,112,9,937.8
3518,889,295,9,11516.04
3519,2264,41,2,5714.02
3520,957,432,2,9931.3
3521,14,231,2,2036.04
3522,868,434,5,23052.75
3523,2562,224,10,7476.8
3524,569,120,5,6705.45
3525,1561,390,2,5200.56
3526,2354,146,3,11021.58
3527,1105,258,4,19538.56
3528,2879,102,4,3906.6
3529,1036,260,3,14311.47
3530,2035,121,4,214.0
3531,2396,96,10,5952.9
3532,88,460,2,6705.52
3533,1933,165,1,509.78
3534,1482,131,4,18658.48
3535,2798,204,9,8547.93
3536,2730,60,8,5180.64
3537,268,377,6,6848.1
3538,1165,187,4,19043.92
3539,845,433,5,9302.9
3540,2734,65,3,3652.23
3541,2116,312,3,6258.9
3542,379,59,2,2263.18
3543,2862,47,3,14949.0
3544,560,330,6,23228.46
3545,2839,328,7,7071.05
3546,1915,302,6,18873.0
3547,640,81,10,30467.7
3548,2126,180,7,30401.98
3549,2043,80,1,4058.01
3550,2735,176,2,1066.32
3551,2284,486,8,36858.16
3552,1395,67,6,22811.82
3553,1511,158,10,38735.4
3554,854,48,4,9744.0
3555,2047,18,7,517.3
3556,296,273,5,10983.7
3557,10,362,7,13562.5
3558,1644,139,9,3650.85
3559,1313,306,8,34344.8
3560,1498,432,6,29793.9
3561,1933,493,1,2098.57
3562,521,464,5,4363.5
3563,1704,267,1,4652.74
3564,1006,356,5,11360.0
3565,2023,170,6,11427.48
3566,1352,392,7,13376.58
3567,1799,354,5,5045.2
3568,1416,325,3,12736.35
3569,1867,494,5,4409.5
3570,1034,477,2,6731.94
3571,275,405,3,8238.6
3572,2707,27,3,13120.68
3573,1862,332,5,3596.95
3574,1496,1,9,41072.94
3575,983,137,7,14341.6
3576,160,246,6,27252.72
3577,2211,390,8,20802.24
3578,1016,454,1,1495.37
3579,2444,378,6,10159.98
3580,1190,236,1,3027.63
3581,348,6,5,14149.3
3582,2569,220,2,5289.44
3583,985,477,8,26927.76
3584,510,214,4,3525.2
3585,1448,265,4,17883.52
3586,2517,38,7,13901.09
3587,651,246,6,27252.72
3588,500,245,7,28199.85
3589,2529,358,5,18148.4
3590,1578,361,4,5900.84
3591,262,125,10,40963.3
3592,1589,38,7,13901.09
3593,2738,449,6,9451.32
3594,1025,314,6,27595.2
3595,2739,288,5,17251.7
3596,2667,117,1,1006.63
3597,2310,360,10,41768.8
3598,741,137,4,8195.2
3599,682,25,5,14486.6
3600,1974,185,10,46403.3
3601,801,53,7,18819.29
3602,2031,60,2,1295.16
3603,698,150,1,1058.46
3604,959,342,5,13422.3
3605,1466,434,2,9221.1
3606,1325,461,1,1882.55
3607,1294,58,8,35421.92
3608,1107,66,3,5907.21
3609,736,335,7,17140.83
3610,1557,465,5,16191.0
3611,2919,237,9,32149.98
3612,611,156,5,21520.3
3613,902,104,2,7906.84
3614,125,394,5,389.7
3615,2655,433,3,5581.74
3616,2969,177,8,1756.96
3617,2269,270,5,8074.7
3618,2169,273,6,13180.44
3619,2887,226,5,17988.65
3620,1699,132,3,2803.95
3621,61,71,6,26345.34
3622,2102,296,7,30576.84
3623,792,47,8,39864.0
3624,658,297,4,8702.96
3625,2715,17,1,526.46
3626,50,253,7,27685.28
3627,1500,62,6,13795.38
3628,2467,155,10,20835.2
3629,2321,387,7,14659.61
3630,924,453,5,13074.4
3631,1289,188,8,30398.24
3632,2168,5,8,13275.6
3633,2593,313,2,6980.54
3634,101,65,3,3652.23
3635,2574,252,4,19864.56
3636,1824,232,2,7979.48
3637,2223,403,9,8676.81
3638,269,101,5,16648.4
3639,763,395,2,7793.08
3640,2977,193,5,18869.15
3641,2558,310,5,2287.8
3642,2629,301,9,42699.06
3643,38,173,3,14886.51
3644,1381,330,6,23228.46
3645,2963,325,10,42454.5
3646,2000,407,9,5077.35
3647,943,359,6,23860.68
3648,2687,88,2,9838.08
3649,721,297,6,13054.44
3650,2501,486,5,23036.35
3651,546,423,2,6128.24
3652,2409,25,5,14486.6
3653,2347,158,10,38735.4
3654,1856,130,7,26871.81
3655,1758,238,9,22918.77
3656,1000,275,1,1662.72
3657,2966,268,2,9564.86
3658,2657,428,2,3516.16
3659,716,196,6,24415.2
3660,2818,40,3,4614.84
3661,1642,467,7,3073.0
3662,159,414,7,12067.16
3663,973,95,4,9780.56
3664,2422,433,4,7442.32
3665,1909,123,5,17207.75
3666,1214,78,1,399.47
3667,463,436,5,3160.7
3668,2800,134,1,1996.22
3669,1563,38,5,9929.35
3670,194,101,4,13318.72
3671,294,277,4,12089.92
3672,2165,441,6,4862.88
3673,212,68,5,8356.45
3674,2318,32,1,1359.35
3675,2526,237,10,35722.2
3676,1995,7,10,7711.9
3677,1414,194,7,26083.19
3678,1013,348,8,12784.64
3679,555,352,4,14417.76
3680,2060,186,6,3428.82
3681,2270,4,5,20855.45
3682,1323,151,7,23488.15
3683,1161,257,4,3279.88
3684,1767,334,5,1756.85
3685,1755,420,9,42493.95
3686,1052,429,10,45807.7
3687,1716,464,10,8727.0
3688,640,238,2,5093.06
3689,1452,387,8,16753.84
3690,2095,13,6,6188.7
3691,2805,171,9,18439.92
3692,993,193,1,3773.83
3693,352,239,9,39565.08
3694,2443,312,7,14604.1
3695,1531,304,4,524.08
3696,870,303,8,27771.2
3697,1885,454,2,2990.74
3698,1653,102,8,7813.2
3699,2539,173,8,39697.36
3700,1404,85,1,4529.36
3701,2164,355,2,9673.12
3702,224,333,10,21722.9
3703,1115,324,9,28237.95
3704,1586,425,7,22087.1
3705,2789,414,5,8619.4
3706,690,282,4,6946.16
3707,2195,411,10,39726.2
3708,1963,197,9,35689.14
3709,751,356,9,20448.0
3710,1371,133,4,9355.0
3711,1792,41,4,11428.04
3712,1596,9,4,18199.96
3713,208,289,7,26095.58
3714,366,494,7,6173.3
3715,420,328,10,10101.5
3716,1758,247,6,21018.06
3717,1394,194,4,14904.68
3718,1148,468,7,6729.52
3719,2700,350,3,14317.2
3720,1368,109,2,7508.0
3721,786,375,7,15599.85
3722,140,162,2,9001.6
3723,2261,409,7,3171.21
3724,1582,266,6,23422.62
3725,2555,257,6,4919.82
3726,1715,405,1,2746.2
3727,2920,107,6,24052.98
3728,2646,351,9,32858.55
3729,263,376,10,13586.6
3730,639,112,2,208.4
3731,337,197,5,19827.3
3732,93,474,3,14819.55
3733,571,91,8,20556.24
3734,2843,391,2,9065.36
3735,2412,488,7,2876.72
3736,280,441,6,4862.88
3737,2322,375,2,4457.1
3738,2445,479,4,1818.32
3739,962,233,6,26884.38
3740,975,47,3,14949.0
3741,1240,446,3,14616.45
3742,966,280,7,23273.11
3743,2113,108,10,1626.5
3744,921,252,8,39729.12
3745,779,122,7,11146.1
3746,1414,120,6,8046.54
3747,255,487,4,10180.52
3748,581,378,1,1693.33
3749,1871,230,1,1404.13
3750,2647,438,7,2231.53
3751,1613,101,4,13318.72
3752,1353,378,3,5079.99
3753,1941,398,8,25766.24
3754,212,412,8,10614.88
3755,508,34,10,25390.1
3756,907,426,3,8216.94
3757,1444,148,9,30409.92
3758,2284,289,6,22367.64
3759,59,198,4,1318.6
3760,2765,317,10,25950.7
3761,366,248,7,30125.9
3762,1664,412,9,11941.74
3763,2321,167,6,20104.44
3764,2816,197,9,35689.14
3765,2057,329,2,836.06
3766,437,123,8,27532.4
3767,2283,239,6,26376.72
3768,536,415,7,3513.58
3769,1552,430,6,11700.54
3770,1005,303,2,6942.8
3771,340,21,9,25941.69
3772,2159,276,3,2388.27
3773,627,145,2,4514.98
3774,2957,109,8,30032.0
3775,417,438,9,2869.11
3776,1872,62,4,9196.92
3777,190,365,4,19797.8
3778,2954,112,3,312.6
3779,497,262,5,3946.0
3780,297,388,3,7685.37
3781,2634,90,5,688.5
3782,621,224,1,747.68
3783,634,99,7,20343.54
3784,1776,409,3,1359.09
3785,1568,73,3,7325.34
3786,2272,213,7,31272.85
3787,2187,442,1,2498.21
3788,1342,315,6,23133.18
3789,2289,440,6,18686.7
3790,2402,484,1,946.34
3791,567,156,10,43040.6
3792,1311,303,2,6942.8
3793,1720,85,9,40764.24
3794,1109,200,10,33594.9
3795,1883,132,10,9346.5
3796,353,444,1,394.53
3797,2757,93,3,8142.12
3798,2586,406,2,8215.76
3799,1258,7,5,3855.95
3800,2083,378,3,5079.99
3801,678,388,3,7685.37
3802,37,216,9,31232.88
3803,1476,172,1,4171.43
3804,256,162,4,18003.2
3805,2871,68,3,5013.87
3806,1330,160,6,4337.04
3807,1002,352,9,32439.96
3808,2884,442,6,14989.26
3809,23,313,5,17451.35
3810,802,413,9,18787.86
3811,2649,275,4,6650.88
3812,1200,31,7,5432.63
3813,1902,309,3,8785.17
3814,951,4,1,4171.09
3815,112,380,9,24698.34
3816,2998,67,1,3801.97
3817,1620,166,5,15966.9
3818,1368,448,8,9933.92
3819,957,365,9,44545.05
3820,1554,72,7,10497.06
3821,2821,31,4,3104.36
3822,1130,389,7,13698.93
3823,997,1,7,31945.62
3824,1658,8,8,21671.76
3825,601,277,2,6044.96
3826,2313,482,6,9439.86
3827,2212,113,5,18692.05
3828,1537,103,6,5566.56
3829,1146,24,9,21663.18
3830,2099,306,1,4293.1
3831,836,410,4,17467.12
3832,1638,132,10,9346.5
3833,2598,336,5,6673.8
3834,862,169,6,25837.2
3835,1860,4,8,33368.72
3836,2688,157,2,1243.68
3837,1788,215,5,13919.2
3838,1281,390,8,20802.24
3839,1766,354,9,9081.36
3840,706,398,7,22545.46
3841,2444,178,6,25157.76
3842,1005,467,10,4390.0
3843,1207,222,3,2112.45
3844,2305,190,9,19908.81
3845,1287,466,8,34510.48
3846,1292,376,7,9510.62
3847,115,100,6,25636.08
3848,458,43,7,12893.51
3849,1906,72,3,4498.74
3850,961,440,4,12457.8
3851,1584,380,3,8232.78
3852,2190,246,4,18168.48
3853,1947,329,1,418.03
3854,2885,167,5,16753.7
3855,2428,254,8,20764.16
3856,1674,104,7,27673.94
3857,361,423,4,12256.48
3858,1741,365,4,19797.8
3859,865,373,7,6434.89
3860,1373,446,6,29232.9
3861,1396,344,9,39328.47
3862,333,358,7,25407.76
3863,901,113,8,29907.28
3864,1895,122,2,3184.6
3865,1690,386,9,8831.07
3866,931,251,6,19644.48
3867,2097,108,7,1138.55
3868,414,473,3,11162.85
3869,565,255,2,6312.56
3870,1877,397,10,13070.4
3871,1833,425,9,28397.7
3872,829,51,7,3109.47
3873,1254,383,9,18250.11
3874,1682,107,2,8017.66
3875,1184,114,5,22484.7
3876,2319,227,7,11926.88
3877,238,338,3,11520.75
3878,959,181,4,11740.88
3879,382,32,1,1359.35
3880,969,468,10,9613.6
3881,997,118,6,28790.28
3882,2942,52,3,10356.15
3883,1102,218,1,2456.89
3884,2755,266,1,3903.77
3885,2643,435,6,11307.66
3886,2647,107,4,16035.32
3887,1674,29,6,14743.98
3888,2692,4,6,25026.54
